"","Node","group","group_color"
"1947","K03808","Up_PDvHC","#aec7e8"
"1948","K03809","Up_PDvHC","#aec7e8"
"1949","K03810","Up_PDvBoth","#98df8a"
"1950","K03811","None","#c7c7c7"
"1951","K03812","Up_PDvHC","#aec7e8"
"1952","K03813","None","#c7c7c7"
"1953","K03814","None","#c7c7c7"
"1954","K03815","Up_PDvBoth","#98df8a"
"1955","K03816","Down_PDvHC","#1f77b4"
"1956","K03817","None","#c7c7c7"
"1957","K03818","None","#c7c7c7"
"1958","K03819","Up_PDvBoth","#98df8a"
"1959","K03820","Up_PDvHC","#aec7e8"
"1960","K03823","None","#c7c7c7"
"1961","K03824","Up_PDvBoth","#98df8a"
"1962","K03825","None","#c7c7c7"
"1963","K03826","Up_PDvHC","#aec7e8"
"1964","K03827","Down_PDvHC","#1f77b4"
"1965","K03828","Up_PDvHC","#aec7e8"
"1966","K03830","Up_PDvHC","#aec7e8"
"1967","K03831","Up_PDvHC","#aec7e8"
"1968","K03832","None","#c7c7c7"
"1969","K03833","Up_PDvHC","#aec7e8"
"1970","K03834","None","#c7c7c7"
"1971","K03835","None","#c7c7c7"
"1972","K03836","Up_PDvHC","#aec7e8"
"1973","K03837","None","#c7c7c7"
"1974","K03838","None","#c7c7c7"
"1975","K03839","None","#c7c7c7"
"1976","K03840","Up_PDvHC","#aec7e8"
"1977","K03841","None","#c7c7c7"
"1978","K03855","Up_PDvHC","#aec7e8"
"1979","K03856","None","#c7c7c7"
"1980","K03885","None","#c7c7c7"
"1981","K03892","Up_PDvHC","#aec7e8"
"1982","K03893","None","#c7c7c7"
"1983","K03894","None","#c7c7c7"
"1984","K03895","None","#c7c7c7"
"1985","K03919","None","#c7c7c7"
"1986","K03923","None","#c7c7c7"
"1987","K03924","None","#c7c7c7"
"1988","K03925","None","#c7c7c7"
"1989","K03926","Up_PDvBoth","#98df8a"
"1990","K03929","None","#c7c7c7"
"1991","K03930","Down_PDvPC","#ff7f0e"
"1992","K03931","None","#c7c7c7"
"1993","K03932","None","#c7c7c7"
"1994","K03969","Down_PDvPC","#ff7f0e"
"1995","K03970","Up_PDvBoth","#98df8a"
"1996","K03971","None","#c7c7c7"
"1997","K03972","Up_PDvBoth","#98df8a"
"1998","K03973","Up_PDvPC","#ffbb78"
"1999","K03974","None","#c7c7c7"
"2000","K03975","None","#c7c7c7"
"2001","K03976","None","#c7c7c7"
"2002","K03977","None","#c7c7c7"
"2003","K03978","None","#c7c7c7"
"2004","K03979","None","#c7c7c7"
"2005","K03980","Up_PDvHC","#aec7e8"
"2006","K03981","Up_PDvHC","#aec7e8"
"2007","K04013","None","#c7c7c7"
"2008","K04014","Up_PDvHC","#aec7e8"
"2009","K04015","None","#c7c7c7"
"2010","K04016","Up_PDvHC","#aec7e8"
"2011","K04017","Up_PDvHC","#aec7e8"
"2012","K04018","Up_PDvHC","#aec7e8"
"2013","K04019","Up_PDvHC","#aec7e8"
"2014","K04020","Up_PDvHC","#aec7e8"
"2015","K04021","Up_PDvHC","#aec7e8"
"2016","K04022","Up_PDvHC","#aec7e8"
"2017","K04023","Up_PDvBoth","#98df8a"
"2018","K04024","Up_PDvHC","#aec7e8"
"2019","K04025","Up_PDvPC","#ffbb78"
"2020","K04026","Up_PDvHC","#aec7e8"
"2021","K04027","Up_PDvBoth","#98df8a"
"2022","K04028","None","#c7c7c7"
"2023","K04029","None","#c7c7c7"
"2024","K04030","Up_PDvBoth","#98df8a"
"2025","K04031","None","#c7c7c7"
"2026","K04032","None","#c7c7c7"
"2027","K04033","None","#c7c7c7"
"2028","K04041","Down_PDvHC","#1f77b4"
"2029","K04042","Up_PDvHC","#aec7e8"
"2030","K04043","None","#c7c7c7"
"2031","K04044","Up_PDvHC","#aec7e8"
"2032","K04045","None","#c7c7c7"
"2033","K04046","Up_PDvBoth","#98df8a"
"2034","K04047","None","#c7c7c7"
"2035","K04061","Down_PDvBoth","#2ca02c"
"2036","K04062","None","#c7c7c7"
"2037","K04063","Up_PDvHC","#aec7e8"
"2038","K04064","Up_PDvBoth","#98df8a"
"2039","K04065","Up_PDvHC","#aec7e8"
"2040","K04066","Down_PDvHC","#1f77b4"
"2041","K04067","Up_PDvHC","#aec7e8"
"2042","K04068","None","#c7c7c7"
"2043","K04069","Up_PDvPC","#ffbb78"
"2044","K04070","Down_PDvHC","#1f77b4"
"2045","K04072","None","#c7c7c7"
"2046","K04073","None","#c7c7c7"
"2047","K04074","None","#c7c7c7"
"2048","K04075","Up_PDvHC","#aec7e8"
"2049","K04076","Up_PDvHC","#aec7e8"
"2050","K04077","None","#c7c7c7"
"2051","K04078","None","#c7c7c7"
"2052","K04079","None","#c7c7c7"
"2053","K04080","Up_PDvBoth","#98df8a"
"2054","K04081","Up_PDvHC","#aec7e8"
"2055","K04082","Up_PDvHC","#aec7e8"
"2056","K04083","None","#c7c7c7"
"2057","K04084","None","#c7c7c7"
"2058","K04085","None","#c7c7c7"
"2059","K04087","None","#c7c7c7"
"2060","K04088","Up_PDvHC","#aec7e8"
"2061","K04091","None","#c7c7c7"
"2062","K04092","Up_PDvHC","#aec7e8"
"2063","K04093","Up_PDvHC","#aec7e8"
"2064","K04094","None","#c7c7c7"
"2065","K04095","None","#c7c7c7"
"2066","K04096","None","#c7c7c7"
"2067","K04103","None","#c7c7c7"
"2068","K04333","Up_PDvHC","#aec7e8"
"2069","K04334","Up_PDvHC","#aec7e8"
"2070","K04335","Up_PDvBoth","#98df8a"
"2071","K04336","None","#c7c7c7"
"2072","K04337","Up_PDvBoth","#98df8a"
"2073","K04338","Up_PDvHC","#aec7e8"
"2074","K04343","None","#c7c7c7"
"2075","K04477","Down_PDvHC","#1f77b4"
"2076","K04480","Up_PDvHC","#aec7e8"
"2077","K04483","None","#c7c7c7"
"2078","K04484","Up_PDvHC","#aec7e8"
"2079","K04485","Down_PDvHC","#1f77b4"
"2080","K04486","Down_PDvHC","#1f77b4"
"2081","K04487","None","#c7c7c7"
"2082","K04488","None","#c7c7c7"
"2083","K04516","None","#c7c7c7"
"2084","K04517","None","#c7c7c7"
"2085","K04518","None","#c7c7c7"
"2086","K04562","Down_PDvHC","#1f77b4"
"2087","K04564","None","#c7c7c7"
"2088","K04565","None","#c7c7c7"
"2089","K04566","Up_PDvHC","#aec7e8"
"2090","K04567","None","#c7c7c7"
"2091","K04568","Up_PDvHC","#aec7e8"
"2092","K04651","None","#c7c7c7"
"2093","K04652","Up_PDvHC","#aec7e8"
"2094","K04653","Up_PDvBoth","#98df8a"
"2095","K04654","Up_PDvHC","#aec7e8"
"2096","K04655","Up_PDvHC","#aec7e8"
"2097","K04656","Up_PDvHC","#aec7e8"
"2098","K04691","Up_PDvHC","#aec7e8"
"2099","K04720","Down_PDvHC","#1f77b4"
"2100","K04744","None","#c7c7c7"
"2101","K04748","Down_PDvHC","#1f77b4"
"2102","K04749","Down_PDvHC","#1f77b4"
"2103","K04750","Up_PDvHC","#aec7e8"
"2104","K04751","Down_PDvHC","#1f77b4"
"2105","K04752","Up_PDvHC","#aec7e8"
"2106","K04753","None","#c7c7c7"
"2107","K04754","None","#c7c7c7"
"2108","K04755","None","#c7c7c7"
"2109","K04757","None","#c7c7c7"
"2110","K04758","None","#c7c7c7"
"2111","K04759","None","#c7c7c7"
"2112","K04760","Up_PDvHC","#aec7e8"
"2113","K04761","None","#c7c7c7"
"2114","K04762","None","#c7c7c7"
"2115","K04763","None","#c7c7c7"
"2116","K04764","None","#c7c7c7"
"2117","K04765","Up_PDvHC","#aec7e8"
"2118","K04767","Up_PDvHC","#aec7e8"
"2119","K04769","Down_PDvHC","#1f77b4"
"2120","K04770","Up_PDvHC","#aec7e8"
"2121","K04771","None","#c7c7c7"
"2122","K04772","None","#c7c7c7"
"2123","K04773","Down_PDvHC","#1f77b4"
"2124","K04774","Up_PDvHC","#aec7e8"
"2125","K04775","Up_PDvHC","#aec7e8"
"2126","K04783","None","#c7c7c7"
"2127","K04784","Up_PDvHC","#aec7e8"
"2128","K04794","Down_PDvPC","#ff7f0e"
"2129","K04795","Up_PDvHC","#aec7e8"
"2130","K04796","Up_PDvHC","#aec7e8"
"2131","K04797","Up_PDvHC","#aec7e8"
"2132","K04798","None","#c7c7c7"
"2133","K04799","None","#c7c7c7"
"2134","K04800","Up_PDvHC","#aec7e8"
"2135","K04801","Up_PDvHC","#aec7e8"
"2136","K04802","None","#c7c7c7"
"2137","K04844","None","#c7c7c7"
"2138","K04940","Up_PDvHC","#aec7e8"
"2139","K05020","Up_PDvBoth","#98df8a"
"2140","K05245","Up_PDvHC","#aec7e8"
"2141","K05297","None","#c7c7c7"
"2142","K05303","None","#c7c7c7"
"2143","K05305","None","#c7c7c7"
"2144","K05306","Down_PDvHC","#1f77b4"
"2145","K05311","Up_PDvHC","#aec7e8"
"2146","K05337","None","#c7c7c7"
"2147","K05340","Up_PDvPC","#ffbb78"
"2148","K05341","Down_PDvBoth","#2ca02c"
"2149","K05343","Down_PDvHC","#1f77b4"
"2150","K05349","Down_PDvHC","#1f77b4"
"2151","K05350","Down_PDvPC","#ff7f0e"
"2152","K05351","Up_PDvHC","#aec7e8"
"2153","K05352","Up_PDvHC","#aec7e8"
"2154","K05362","Up_PDvPC","#ffbb78"
"2155","K05363","Up_PDvHC","#aec7e8"
"2156","K05364","Up_PDvHC","#aec7e8"
"2157","K05366","Down_PDvHC","#1f77b4"
"2158","K05367","None","#c7c7c7"
"2159","K05368","Up_PDvHC","#aec7e8"
"2160","K05396","None","#c7c7c7"
"2161","K05499","Down_PDvHC","#1f77b4"
"2162","K05501","Up_PDvHC","#aec7e8"
"2163","K05515","None","#c7c7c7"
"2164","K05516","None","#c7c7c7"
"2165","K05517","Up_PDvHC","#aec7e8"
"2166","K05520","None","#c7c7c7"
"2167","K05522","Up_PDvBoth","#98df8a"
"2168","K05523","Up_PDvHC","#aec7e8"
"2169","K05526","Up_PDvBoth","#98df8a"
"2170","K05527","Up_PDvHC","#aec7e8"
"2171","K05539","Up_PDvHC","#aec7e8"
"2172","K05540","Up_PDvHC","#aec7e8"
"2173","K05541","Up_PDvBoth","#98df8a"
"2174","K05566","None","#c7c7c7"
"2175","K05567","Up_PDvHC","#aec7e8"
"2176","K05568","None","#c7c7c7"
"2177","K05569","None","#c7c7c7"
"2178","K05570","None","#c7c7c7"
"2179","K05571","None","#c7c7c7"
"2180","K05589","None","#c7c7c7"
"2181","K05590","None","#c7c7c7"
"2182","K05591","None","#c7c7c7"
"2183","K05592","None","#c7c7c7"
"2184","K05593","None","#c7c7c7"
"2185","K05594","Up_PDvBoth","#98df8a"
"2186","K05595","Down_PDvHC","#1f77b4"
"2187","K05596","Up_PDvHC","#aec7e8"
"2188","K05601","Down_PDvHC","#1f77b4"
"2189","K05606","None","#c7c7c7"
"2190","K05685","None","#c7c7c7"
"2191","K05708","Up_PDvHC","#aec7e8"
"2192","K05709","None","#c7c7c7"
"2193","K05712","None","#c7c7c7"
"2194","K05713","None","#c7c7c7"
"2195","K05714","Up_PDvHC","#aec7e8"
"2196","K05715","None","#c7c7c7"
"2197","K05716","None","#c7c7c7"
"2198","K05774","None","#c7c7c7"
"2199","K05775","Up_PDvBoth","#98df8a"
"2200","K05776","Up_PDvHC","#aec7e8"
"2201","K05777","Up_PDvHC","#aec7e8"
"2202","K05778","Up_PDvHC","#aec7e8"
"2203","K05779","Up_PDvBoth","#98df8a"
"2204","K05780","Up_PDvBoth","#98df8a"
"2205","K05781","Up_PDvBoth","#98df8a"
"2206","K05782","Up_PDvBoth","#98df8a"
"2207","K05785","Up_PDvHC","#aec7e8"
"2208","K05786","Up_PDvHC","#aec7e8"
"2209","K05787","Up_PDvHC","#aec7e8"
"2210","K05788","None","#c7c7c7"
"2211","K05790","Up_PDvHC","#aec7e8"
"2212","K05794","Up_PDvBoth","#98df8a"
"2213","K05795","None","#c7c7c7"
"2214","K05796","Up_PDvBoth","#98df8a"
"2215","K05798","Up_PDvBoth","#98df8a"
"2216","K05799","Down_PDvHC","#1f77b4"
"2217","K05800","None","#c7c7c7"
"2218","K05801","None","#c7c7c7"
"2219","K05803","Up_PDvHC","#aec7e8"
"2220","K05804","Up_PDvHC","#aec7e8"
"2221","K05805","Up_PDvHC","#aec7e8"
"2222","K05807","None","#c7c7c7"
"2223","K05808","None","#c7c7c7"
"2224","K05809","None","#c7c7c7"
"2225","K05810","Up_PDvHC","#aec7e8"
"2226","K05811","None","#c7c7c7"
"2227","K05812","None","#c7c7c7"
"2228","K05813","Up_PDvHC","#aec7e8"
"2229","K05814","Up_PDvPC","#ffbb78"
"2230","K05815","Up_PDvHC","#aec7e8"
"2231","K05816","Up_PDvHC","#aec7e8"
"2232","K05818","Up_PDvHC","#aec7e8"
"2233","K05819","Up_PDvHC","#aec7e8"
"2234","K05820","None","#c7c7c7"
"2235","K05823","Up_PDvBoth","#98df8a"
"2236","K05825","Down_PDvHC","#1f77b4"
"2237","K05832","None","#c7c7c7"
"2238","K05833","None","#c7c7c7"
"2239","K05834","Up_PDvHC","#aec7e8"
"2240","K05835","Up_PDvHC","#aec7e8"
"2241","K05837","Down_PDvHC","#1f77b4"
"2242","K05838","Up_PDvHC","#aec7e8"
"2243","K05839","Up_PDvHC","#aec7e8"
"2244","K05844","Up_PDvHC","#aec7e8"
"2245","K05845","Up_PDvBoth","#98df8a"
"2246","K05846","Up_PDvBoth","#98df8a"
"2247","K05847","Up_PDvBoth","#98df8a"
"2248","K05851","None","#c7c7c7"
"2249","K05873","Up_PDvHC","#aec7e8"
"2250","K05874","None","#c7c7c7"
"2251","K05875","Up_PDvHC","#aec7e8"
"2252","K05876","Up_PDvHC","#aec7e8"
"2253","K05877","Up_PDvHC","#aec7e8"
"2254","K05878","None","#c7c7c7"
"2255","K05879","None","#c7c7c7"
"2256","K05880","Up_PDvBoth","#98df8a"
"2257","K05881","None","#c7c7c7"
"2258","K05884","Up_PDvHC","#aec7e8"
"2259","K05887","Up_PDvHC","#aec7e8"
"2260","K05895","None","#c7c7c7"
"2261","K05896","None","#c7c7c7"
"2262","K05916","Up_PDvHC","#aec7e8"
"2263","K05919","Down_PDvPC","#ff7f0e"
"2264","K05934","None","#c7c7c7"
"2265","K05936","None","#c7c7c7"
"2266","K05939","Up_PDvHC","#aec7e8"
"2267","K05946","None","#c7c7c7"
"2268","K05964","Up_PDvHC","#aec7e8"
"2269","K05966","Up_PDvBoth","#98df8a"
"2270","K05967","None","#c7c7c7"
"2271","K05970","None","#c7c7c7"
"2272","K05979","Up_PDvHC","#aec7e8"
"2273","K05982","None","#c7c7c7"
"2274","K05984","Up_PDvPC","#ffbb78"
"2275","K05985","Up_PDvHC","#aec7e8"
"2276","K05988","Up_PDvPC","#ffbb78"
"2277","K05989","Down_PDvHC","#1f77b4"
"2278","K05995","None","#c7c7c7"
"2279","K05997","Up_PDvHC","#aec7e8"
"2280","K06001","None","#c7c7c7"
"2281","K06006","Up_PDvHC","#aec7e8"
"2282","K06012","Down_PDvBoth","#2ca02c"
"2283","K06013","None","#c7c7c7"
"2284","K06015","Up_PDvHC","#aec7e8"
"2285","K06016","None","#c7c7c7"
"2286","K06019","Up_PDvBoth","#98df8a"
"2287","K06023","Down_PDvHC","#1f77b4"
"2288","K06024","None","#c7c7c7"
"2289","K06034","Up_PDvHC","#aec7e8"
"2290","K06039","Up_PDvHC","#aec7e8"
"2291","K06041","Up_PDvHC","#aec7e8"
"2292","K06042","None","#c7c7c7"
"2293","K06045","Up_PDvHC","#aec7e8"
"2294","K06048","Up_PDvHC","#aec7e8"
"2295","K06073","None","#c7c7c7"
"2296","K06074","Up_PDvHC","#aec7e8"
"2297","K06075","None","#c7c7c7"
"2298","K06076","None","#c7c7c7"
"2299","K06077","Up_PDvHC","#aec7e8"
"2300","K06078","Up_PDvHC","#aec7e8"
"2301","K06079","None","#c7c7c7"
"2302","K06080","Up_PDvBoth","#98df8a"
"2303","K06113","None","#c7c7c7"
"2304","K06131","None","#c7c7c7"
"2305","K06132","Up_PDvHC","#aec7e8"
"2306","K06133","Down_PDvHC","#1f77b4"
"2307","K06140","Up_PDvHC","#aec7e8"
"2308","K06141","Up_PDvHC","#aec7e8"
"2309","K06142","None","#c7c7c7"
"2310","K06143","None","#c7c7c7"
"2311","K06144","None","#c7c7c7"
"2312","K06145","Up_PDvHC","#aec7e8"
"2313","K06146","Up_PDvHC","#aec7e8"
"2314","K06147","Down_PDvHC","#1f77b4"
"2315","K06148","Up_PDvHC","#aec7e8"
"2316","K06149","Up_PDvBoth","#98df8a"
"2317","K06153","None","#c7c7c7"
"2318","K06155","Up_PDvBoth","#98df8a"
"2319","K06156","None","#c7c7c7"
"2320","K06157","Up_PDvHC","#aec7e8"
"2321","K06158","None","#c7c7c7"
"2322","K06159","Up_PDvHC","#aec7e8"
"2323","K06162","Up_PDvBoth","#98df8a"
"2324","K06163","Up_PDvBoth","#98df8a"
"2325","K06164","Up_PDvHC","#aec7e8"
"2326","K06165","Up_PDvBoth","#98df8a"
"2327","K06166","Up_PDvBoth","#98df8a"
"2328","K06167","None","#c7c7c7"
"2329","K06168","Down_PDvHC","#1f77b4"
"2330","K06173","None","#c7c7c7"
"2331","K06174","Up_PDvHC","#aec7e8"
"2332","K06175","Up_PDvHC","#aec7e8"
"2333","K06176","Up_PDvHC","#aec7e8"
"2334","K06177","Down_PDvHC","#1f77b4"
"2335","K06178","None","#c7c7c7"
"2336","K06179","Down_PDvHC","#1f77b4"
"2337","K06180","None","#c7c7c7"
"2338","K06181","Up_PDvHC","#aec7e8"
"2339","K06182","None","#c7c7c7"
"2340","K06183","None","#c7c7c7"
"2341","K06186","Up_PDvHC","#aec7e8"
"2342","K06187","Up_PDvHC","#aec7e8"
"2343","K06188","None","#c7c7c7"
"2344","K06189","None","#c7c7c7"
"2345","K06190","Up_PDvHC","#aec7e8"
"2346","K06191","Up_PDvBoth","#98df8a"
"2347","K06192","Up_PDvHC","#aec7e8"
"2348","K06193","None","#c7c7c7"
"2349","K06194","None","#c7c7c7"
"2350","K06195","Up_PDvHC","#aec7e8"
"2351","K06196","Up_PDvBoth","#98df8a"
"2352","K06197","Up_PDvHC","#aec7e8"
"2353","K06198","Up_PDvPC","#ffbb78"
"2354","K06199","None","#c7c7c7"
"2355","K06200","None","#c7c7c7"
"2356","K06201","Down_PDvHC","#1f77b4"
"2357","K06202","None","#c7c7c7"
"2358","K06203","None","#c7c7c7"
"2359","K06204","None","#c7c7c7"
"2360","K06205","Up_PDvHC","#aec7e8"
"2361","K06206","None","#c7c7c7"
"2362","K06207","Up_PDvHC","#aec7e8"
"2363","K06209","Down_PDvPC","#ff7f0e"
"2364","K06211","None","#c7c7c7"
"2365","K06212","None","#c7c7c7"
"2366","K06213","None","#c7c7c7"
"2367","K06214","Up_PDvHC","#aec7e8"
"2368","K06215","None","#c7c7c7"
"2369","K06217","Down_PDvBoth","#2ca02c"
"2370","K06218","None","#c7c7c7"
"2371","K06219","None","#c7c7c7"
"2372","K06221","Up_PDvHC","#aec7e8"
"2373","K06222","Up_PDvHC","#aec7e8"
"2374","K06223","None","#c7c7c7"
"2375","K06281","Up_PDvHC","#aec7e8"
"2376","K06282","Up_PDvHC","#aec7e8"
"2377","K06283","Down_PDvBoth","#2ca02c"
"2378","K06284","Down_PDvHC","#1f77b4"
"2379","K06286","Up_PDvPC","#ffbb78"
"2380","K06287","None","#c7c7c7"
"2381","K06295","Down_PDvHC","#1f77b4"
"2382","K06297","None","#c7c7c7"
"2383","K06298","Down_PDvHC","#1f77b4"
"2384","K06310","Down_PDvHC","#1f77b4"
"2385","K06317","Up_PDvHC","#aec7e8"
"2386","K06320","Down_PDvPC","#ff7f0e"
"2387","K06330","None","#c7c7c7"
"2388","K06333","Down_PDvPC","#ff7f0e"
"2389","K06334","Down_PDvHC","#1f77b4"
"2390","K06346","None","#c7c7c7"
"2391","K06350","Up_PDvHC","#aec7e8"
"2392","K06351","None","#c7c7c7"
"2393","K06373","Down_PDvHC","#1f77b4"
"2394","K06374","Down_PDvHC","#1f77b4"
"2395","K06378","Down_PDvBoth","#2ca02c"
"2396","K06379","Down_PDvHC","#1f77b4"
"2397","K06381","Down_PDvHC","#1f77b4"
"2398","K06382","Down_PDvHC","#1f77b4"
"2399","K06383","Down_PDvHC","#1f77b4"
"2400","K06384","None","#c7c7c7"
"2401","K06385","Down_PDvBoth","#2ca02c"
"2402","K06387","Down_PDvBoth","#2ca02c"
"2403","K06390","Down_PDvBoth","#2ca02c"
"2404","K06391","Down_PDvBoth","#2ca02c"
"2405","K06392","Down_PDvBoth","#2ca02c"
"2406","K06393","Down_PDvHC","#1f77b4"
"2407","K06394","Down_PDvBoth","#2ca02c"
"2408","K06395","Down_PDvHC","#1f77b4"
"2409","K06396","Down_PDvPC","#ff7f0e"
"2410","K06397","Down_PDvBoth","#2ca02c"
"2411","K06398","Down_PDvHC","#1f77b4"
"2412","K06399","Down_PDvBoth","#2ca02c"
"2413","K06400","None","#c7c7c7"
"2414","K06402","None","#c7c7c7"
"2415","K06403","Down_PDvBoth","#2ca02c"
"2416","K06404","Down_PDvBoth","#2ca02c"
"2417","K06405","Down_PDvBoth","#2ca02c"
"2418","K06406","Down_PDvBoth","#2ca02c"
"2419","K06407","Down_PDvHC","#1f77b4"
"2420","K06408","Down_PDvPC","#ff7f0e"
"2421","K06409","None","#c7c7c7"
"2422","K06410","Down_PDvHC","#1f77b4"
"2423","K06411","Down_PDvBoth","#2ca02c"
"2424","K06412","Down_PDvHC","#1f77b4"
"2425","K06416","Down_PDvHC","#1f77b4"
"2426","K06438","Down_PDvHC","#1f77b4"
"2427","K06442","None","#c7c7c7"
"2428","K06445","None","#c7c7c7"
"2429","K06446","None","#c7c7c7"
"2430","K06447","Up_PDvHC","#aec7e8"
"2431","K06518","None","#c7c7c7"
"2432","K06603","Down_PDvBoth","#2ca02c"
"2433","K06605","None","#c7c7c7"
"2434","K06606","None","#c7c7c7"
"2435","K06608","None","#c7c7c7"
"2436","K06610","Up_PDvPC","#ffbb78"
"2437","K06714","Up_PDvHC","#aec7e8"
"2438","K06726","Up_PDvHC","#aec7e8"
"2439","K06858","Up_PDvBoth","#98df8a"
"2440","K06859","None","#c7c7c7"
"2441","K06861","None","#c7c7c7"
"2442","K06862","Up_PDvHC","#aec7e8"
"2443","K06863","Up_PDvHC","#aec7e8"
"2444","K06864","Up_PDvHC","#aec7e8"
"2445","K06866","None","#c7c7c7"
"2446","K06867","Up_PDvHC","#aec7e8"
"2447","K06871","None","#c7c7c7"
"2448","K06872","None","#c7c7c7"
"2449","K06875","None","#c7c7c7"
"2450","K06877","Up_PDvHC","#aec7e8"
"2451","K06878","Up_PDvPC","#ffbb78"
"2452","K06879","None","#c7c7c7"
"2453","K06880","None","#c7c7c7"
"2454","K06881","None","#c7c7c7"
"2455","K06883","None","#c7c7c7"
"2456","K06884","None","#c7c7c7"
"2457","K06885","Up_PDvBoth","#98df8a"
"2458","K06887","Up_PDvBoth","#98df8a"
"2459","K06889","None","#c7c7c7"
"2460","K06890","Up_PDvHC","#aec7e8"
"2461","K06891","Up_PDvBoth","#98df8a"
"2462","K06893","None","#c7c7c7"
"2463","K06894","None","#c7c7c7"
"2464","K06895","Up_PDvHC","#aec7e8"
"2465","K06896","Up_PDvHC","#aec7e8"
"2466","K06897","Up_PDvHC","#aec7e8"
"2467","K06898","Up_PDvHC","#aec7e8"
"2468","K06899","None","#c7c7c7"
"2469","K06901","Up_PDvHC","#aec7e8"
"2470","K06902","Down_PDvHC","#1f77b4"
"2471","K06903","None","#c7c7c7"
"2472","K06904","Down_PDvHC","#1f77b4"
"2473","K06905","None","#c7c7c7"
"2474","K06907","None","#c7c7c7"
"2475","K06908","None","#c7c7c7"
"2476","K06909","None","#c7c7c7"
"2477","K06910","Up_PDvHC","#aec7e8"
"2478","K06911","None","#c7c7c7"
"2479","K06914","Up_PDvHC","#aec7e8"
"2480","K06915","None","#c7c7c7"
"2481","K06916","Up_PDvHC","#aec7e8"
"2482","K06917","Up_PDvHC","#aec7e8"
"2483","K06918","None","#c7c7c7"
"2484","K06919","None","#c7c7c7"
"2485","K06920","None","#c7c7c7"
"2486","K06921","None","#c7c7c7"
"2487","K06923","Down_PDvHC","#1f77b4"
"2488","K06925","Up_PDvHC","#aec7e8"
"2489","K06926","None","#c7c7c7"
"2490","K06928","None","#c7c7c7"
"2491","K06929","Up_PDvHC","#aec7e8"
"2492","K06932","Up_PDvHC","#aec7e8"
"2493","K06933","None","#c7c7c7"
"2494","K06934","Down_PDvHC","#1f77b4"
"2495","K06936","Up_PDvHC","#aec7e8"
"2496","K06937","None","#c7c7c7"
"2497","K06940","None","#c7c7c7"
"2498","K06941","Down_PDvHC","#1f77b4"
"2499","K06942","None","#c7c7c7"
"2500","K06943","None","#c7c7c7"
"2501","K06948","Up_PDvBoth","#98df8a"
"2502","K06949","None","#c7c7c7"
"2503","K06950","None","#c7c7c7"
"2504","K06952","Up_PDvHC","#aec7e8"
"2505","K06956","None","#c7c7c7"
"2506","K06957","None","#c7c7c7"
"2507","K06958","None","#c7c7c7"
"2508","K06959","None","#c7c7c7"
"2509","K06960","None","#c7c7c7"
"2510","K06961","Up_PDvHC","#aec7e8"
"2511","K06962","Up_PDvBoth","#98df8a"
"2512","K06965","Up_PDvHC","#aec7e8"
"2513","K06966","None","#c7c7c7"
"2514","K06967","Down_PDvHC","#1f77b4"
"2515","K06968","Up_PDvHC","#aec7e8"
"2516","K06969","None","#c7c7c7"
"2517","K06970","None","#c7c7c7"
"2518","K06971","None","#c7c7c7"
"2519","K06972","Down_PDvBoth","#2ca02c"
"2520","K06973","None","#c7c7c7"
"2521","K06975","Down_PDvHC","#1f77b4"
"2522","K06978","Up_PDvHC","#aec7e8"
"2523","K06980","Up_PDvHC","#aec7e8"
"2524","K06982","None","#c7c7c7"
"2525","K06987","Down_PDvHC","#1f77b4"
"2526","K06988","Up_PDvHC","#aec7e8"
"2527","K06989","None","#c7c7c7"
"2528","K06990","Up_PDvBoth","#98df8a"
"2529","K06996","Down_PDvHC","#1f77b4"
"2530","K06997","None","#c7c7c7"
"2531","K06999","Up_PDvBoth","#98df8a"
"2532","K07000","Up_PDvHC","#aec7e8"
"2533","K07001","Down_PDvHC","#1f77b4"
"2534","K07003","Down_PDvHC","#1f77b4"
"2535","K07004","Up_PDvPC","#ffbb78"
"2536","K07005","None","#c7c7c7"
"2537","K07006","Up_PDvHC","#aec7e8"
"2538","K07007","None","#c7c7c7"
"2539","K07008","Up_PDvHC","#aec7e8"
"2540","K07009","None","#c7c7c7"
"2541","K07010","None","#c7c7c7"
"2542","K07011","Down_PDvHC","#1f77b4"
"2543","K07012","Down_PDvHC","#1f77b4"
"2544","K07013","None","#c7c7c7"
"2545","K07014","None","#c7c7c7"
"2546","K07015","Down_PDvBoth","#2ca02c"
"2547","K07016","None","#c7c7c7"
"2548","K07017","None","#c7c7c7"
"2549","K07019","None","#c7c7c7"
"2550","K07023","None","#c7c7c7"
"2551","K07024","None","#c7c7c7"
"2552","K07025","Down_PDvHC","#1f77b4"
"2553","K07026","Up_PDvHC","#aec7e8"
"2554","K07027","Down_PDvHC","#1f77b4"
"2555","K07029","None","#c7c7c7"
"2556","K07030","Down_PDvHC","#1f77b4"
"2557","K07031","None","#c7c7c7"
"2558","K07032","None","#c7c7c7"
"2559","K07033","Down_PDvHC","#1f77b4"
"2560","K07034","Up_PDvHC","#aec7e8"
"2561","K07035","None","#c7c7c7"
"2562","K07037","Up_PDvHC","#aec7e8"
"2563","K07038","Up_PDvBoth","#98df8a"
"2564","K07039","Up_PDvHC","#aec7e8"
"2565","K07040","Up_PDvHC","#aec7e8"
"2566","K07041","Up_PDvHC","#aec7e8"
"2567","K07042","None","#c7c7c7"
